timeindex,Mid-electricity-load-profile,South-electricity-load-profile,North-electricity-load-profile
2015-06-21T10:00:00Z,66833.8409776176,6175.09046247059,11929.2110048424
2015-06-21T11:00:00Z,65896.0783761691,6273.70757881154,11717.6496248433
2015-06-21T12:00:00Z,64446.1974688066,5870.94421581159,11473.8288854826
2015-06-21T13:00:00Z,63347.0167146498,5964.03140039511,11280.2727293133
2015-06-21T14:00:00Z,61971.1191272787,6036.84216853468,11070.2117846333
2015-06-21T15:00:00Z,61562.7696338201,5982.46450625323,10931.4215176126
2015-06-21T16:00:00Z,60385.7622703217,5917.0269804569,10644.0881539968
2015-06-21T17:00:00Z,59125.1633634566,5739.14750892603,10310.2412954876
2015-06-21T18:00:00Z,56767.3053471097,5574.17121149584,10040.9131557016
2015-06-21T19:00:00Z,54755.3433722807,5495.83051159883,9715.31869144764
2015-06-21T20:00:00Z,53239.1657236273,5402.74332701532,9434.737286768
2015-06-21T21:00:00Z,48748.2821179201,5776.01372064227,8923.08884294041
2015-06-21T22:00:00Z,45322.9504845555,5493.98720101302,8385.93299868739
2015-06-21T23:00:00Z,43604.0393226792,4901.36284767442,8049.83548719948
2015-06-22T00:00:00Z,42745.0641529098,4421.18044007036,7824.01997166853
2015-06-22T01:00:00Z,42844.9896760149,4208.27806740906,7622.96163890344
2015-06-22T02:00:00Z,43525.2518910001,4035.92852763563,7413.65091188306
2015-06-22T03:00:00Z,45536.2530434916,4024.86866412076,7305.6195689048
2015-06-22T04:00:00Z,52820.2471844556,4001.82728179811,7619.21055060558
2015-06-22T05:00:00Z,58638.0264383189,3989.84576299033,8093.34811145461
2015-06-22T06:00:00Z,61825.0741319711,4099.52274284615,8654.5109208139
2015-06-22T07:00:00Z,62981.9042263809,4796.29414428313,9160.15762336492
2015-06-22T08:00:00Z,64703.6978552699,5727.16599011825,9439.988810385
2015-06-22T09:00:00Z,65742.3468021612,6000.89761211135,9563.02450655468
2015-06-22T10:00:00Z,64794.0151549996,6097.67141786648,9527.76427655483
2015-06-22T11:00:00Z,63168.3037598656,6224.85984828752,9253.18461315176
2015-06-22T12:00:00Z,61321.6032270951,5823.01814058048,9025.1184446421
2015-06-22T13:00:00Z,59880.3697207706,5916.10532516399,8848.06707698328
2015-06-22T14:00:00Z,58753.3251188248,5988.91609330357,8734.03399272845
2015-06-22T15:00:00Z,58659.164529745,5933.61677572921,8704.0252863456
2015-06-22T16:00:00Z,58116.2999090294,5852.51110995347,8547.22979549521
2015-06-22T17:00:00Z,56707.7343621816,5588.91769618234,8375.4299514534
2015-06-22T18:00:00Z,54070.2770456078,5538.22665507251,8271.14969677299
2015-06-22T19:00:00Z,52047.7460250657,5485.69230337686,8186.37510124144
2015-06-22T20:00:00Z,51142.6513830939,5457.12098929677,8294.4064442197
2015-06-22T21:00:00Z,47570.3139320842,5722.55771365372,8104.60137634818
2015-06-22T22:00:00Z,44288.1448270146,5482.92733749814,7856.2793310301
2015-06-22T23:00:00Z,42315.5765680251,4929.93416175451,7598.20445613759
2015-06-23T00:00:00Z,40530.3686648578,4583.39177162183,7436.90765932977
2015-06-23T01:00:00Z,40033.6235163446,4281.08883554864,7251.60389741567
2015-06-23T02:00:00Z,39855.8713838979,4098.60108755324,6996.52989316145
2015-06-23T03:00:00Z,39580.1153730212,3963.11775949605,6957.51857486374
2015-06-23T04:00:00Z,41852.4602013261,3910.58340780041,7043.79360571443
2015-06-23T05:00:00Z,45339.2844642939,3802.7497385304,7238.85019720296
2015-06-23T06:00:00Z,49339.1878555132,3705.97593277526,7595.2035854993
2015-06-23T07:00:00Z,52076.5706951922,3944.68465363793,8031.83026336976
2015-06-23T08:00:00Z,53761.8530752543,4410.12057655549,8353.67363932583
2015-06-23T09:00:00Z,54690.9682756648,4858.96670420074,8608.74764358005
2015-06-23T10:00:00Z,53324.6789116692,5046.98438395358,8731.03312209017
2015-06-23T11:00:00Z,51120.5524693303,5163.11295085974,8670.2654916649
2015-06-23T12:00:00Z,49226.7716420198,5098.59708035632,8603.49611996306
2015-06-23T13:00:00Z,48233.2813449935,4929.93416175451,8525.47348336765
2015-06-23T14:00:00Z,47553.9799523459,4905.97112413895,8580.98959017592
2015-06-23T15:00:00Z,47755.7526432313,4802.74573133347,8659.7624444309
2015-06-23T16:00:00Z,48073.7848369602,4672.79233503372,8689.77115081375
2015-06-23T17:00:00Z,47474.2316983293,4660.81081622594,8567.48567230364
2015-06-23T18:00:00Z,45214.3775604124,4764.03620903142,8424.19409932553
2015-06-23T19:00:00Z,44074.8422680785,4719.79675497193,8296.65709719841
2015-06-23T20:00:00Z,44705.1417215111,4736.38655024423,8275.65100273042
2015-06-23T21:00:00Z,42364.5785072401,5088.45887213435,8150.36465358202
2015-06-23T22:00:00Z,39283.2212707183,4779.70434901082,7788.00952400911
2015-06-23T23:00:00Z,37046.4268689027,4450.67340944336,7526.18356081875
2015-06-24T00:00:00Z,36014.5036783743,4145.60550749145,7401.64742932992
2015-06-24T01:00:00Z,35489.8946820722,3897.68023369972,7232.84845592639
2015-06-24T02:00:00Z,35009.4835132974,3692.15110338167,7040.04251741658
2015-06-24T03:00:00Z,34314.808963249,3545.60791180961,7022.03729358687
2015-06-24T04:00:00Z,35077.7018992634,3516.11494243661,7156.32625465012
2015-06-24T05:00:00Z,37206.8841992735,3437.7742425396,7481.17050124447
2015-06-24T06:00:00Z,40112.4109480237,3256.20814983711,7879.5360784768
2015-06-24T07:00:00Z,42721.043594471,3422.1061025602,8370.1784278364
2015-06-24T08:00:00Z,45050.0769406914,3672.79634223064,8743.78682230288
2015-06-24T09:00:00Z,47241.7126926422,4042.38011468597,8935.09232549355
2015-06-24T10:00:00Z,46737.2809654287,4308.73849433582,9025.86866230167
2015-06-24T11:00:00Z,44531.2328784146,4537.30900697653,8912.58579570641
2015-06-24T12:00:00Z,42872.8535238039,4508.73769289644,8821.05924123872
2015-06-24T13:00:00Z,42163.7666386922,4287.54042259898,8784.29857591973
2015-06-24T14:00:00Z,41925.4826989799,4207.35641211616,8828.56141783443
2015-06-24T15:00:00Z,43097.6859507905,4139.15392044111,8869.82338911085
2015-06-24T16:00:00Z,44634.0408685324,4082.93294757384,8932.84167251483
2015-06-24T17:00:00Z,45073.1366767926,4076.4813605235,8906.58405442984
2015-06-24T18:00:00Z,44585.0389293174,4125.32909104752,8814.30728230258
2015-06-24T19:00:00Z,44812.7538233167,4358.50788015275,8740.03573400502
2015-06-24T20:00:00Z,46813.1859300951,4576.94018457149,8785.0487935793
2015-06-24T21:00:00Z,43429.1696572451,5030.39458868127,8639.50656762248
2015-06-24T22:00:00Z,40311.3011718965,4794.45083369732,8225.38641953915
2015-06-24T23:00:00Z,38710.5711575387,4410.12057655549,8054.3367931569
2015-06-25T00:00:00Z,38138.8818666966,4040.53680410016,8004.07220996563
2015-06-25T01:00:00Z,38615.4497461213,3840.53760553955,7837.52388954081
2015-06-25T02:00:00Z,39682.923363139,3738.23386802697,7767.75364720069
2015-06-25T03:00:00Z,42849.7937877027,3691.22944808876,8113.60398826303
2015-06-25T04:00:00Z,51109.0226012797,3730.86062568373,9290.69549613032
2015-06-25T05:00:00Z,58010.6094518989,3729.93897039082,10576.5685646354
2015-06-25T06:00:00Z,61730.9135428913,3880.16878313451,11231.5085814411
2015-06-25T07:00:00Z,62934.823931841,4611.96308570192,11460.3249676104
2015-06-25T08:00:00Z,64486.5520069837,5579.70114325328,11686.1404831413
2015-06-25T09:00:00Z,66131.4798488688,5935.46008631502,11838.4346680343
2015-06-25T10:00:00Z,65726.0128224228,6075.55169083674,11785.9194318643
2015-06-25T11:00:00Z,64952.5508406953,6182.46370481384,11779.9176905877
2015-06-25T12:00:00Z,63797.6423909606,5777.85703122808,11755.9107254814
2015-06-25T13:00:00Z,62956.9228456046,5935.46008631502,11640.3772059075
2015-06-25T14:00:00Z,61813.5442639206,6068.17844849349,11324.535571228
2015-06-25T15:00:00Z,61168.8324754247,6016.56575209075,11055.2074314419
2015-06-25T16:00:00Z,60403.0570723976,5953.89319217314,10859.4006222938
2015-06-25T17:00:00Z,59083.8480029419,5839.60793585279,10691.3518665498
2015-06-25T18:00:00Z,56676.0272250425,5626.70556319149,10359.7556610193
2015-06-25T19:00:00Z,54736.1269255297,5592.60431735396,10116.6851393183
2015-06-25T20:00:00Z,52709.7526156374,5535.46168919379,9889.36918846817
2015-06-25T21:00:00Z,48345.6975584868,5866.33593934706,9476.74947570399
2015-06-25T22:00:00Z,44729.1622799498,5522.5585150931,9036.37170953567
2015-06-25T23:00:00Z,42718.1611274584,4940.07236997647,8743.03660464331
2015-06-26T00:00:00Z,41717.9450740692,4524.40583287584,8596.74416102691
2015-06-26T01:00:00Z,41839.969510938,4245.14427912531,8395.68582826182
2015-06-26T02:00:00Z,42633.608761754,4070.95142876606,8296.65709719841
2015-06-26T03:00:00Z,44988.5843110883,3978.78589947546,8528.47435400593
2015-06-26T04:00:00Z,52337.9143710057,4010.12217943426,9545.01928272497
2015-06-26T05:00:00Z,58273.8747723876,3994.45403945486,10744.6173203794
2015-06-26T06:00:00Z,61564.6912784952,4017.49542177751,11401.0577725042
2015-06-26T07:00:00Z,62864.6839011999,4713.34516792158,11623.8724173969
2015-06-26T08:00:00Z,64920.8437035562,5675.55329371551,11877.445986332
2015-06-26T09:00:00Z,66714.6990077614,6023.938994434,11942.7149227147
2015-06-26T10:00:00Z,65484.8464156978,6156.65735661247,11935.9629637785
2015-06-26T11:00:00Z,64518.2591441229,6227.62481416624,11911.2057810127
2015-06-26T12:00:00Z,63923.5101171796,5813.80158765142,11757.4111608006
2015-06-26T13:00:00Z,63473.8452632064,5988.91609330357,11690.6417890987
2015-06-26T14:00:00Z,62519.7486820195,6095.82810728067,11393.5555959085
2015-06-26T15:00:00Z,62382.3510877499,6015.64409679785,11292.2762118664
2015-06-26T16:00:00Z,61991.2963963672,5967.71802156673,11096.4694027183
2015-06-26T17:00:00Z,60983.3937642776,5831.31303821663,10837.6443101662
2015-06-26T18:00:00Z,58627.4573926058,5698.59467603816,10422.7739444233
2015-06-26T19:00:00Z,57372.623419766,5661.72846432192,10147.4440633607
2015-06-26T20:00:00Z,55686.3802173663,5579.70114325328,9900.62245336174
2015-06-26T21:00:00Z,51287.7355560639,5915.18366987109,9452.74251059771
2015-06-26T22:00:00Z,48144.8856899389,5580.62279854619,8919.33775464255
2015-06-26T23:00:00Z,46288.576933793,4974.173615814,8656.76157379261
2015-06-27T00:00:00Z,45243.2022305389,4512.42431406806,8497.71542996351
2015-06-27T01:00:00Z,45587.1766273817,4246.98758971112,8454.95302336795
2015-06-27T02:00:00Z,46488.4279800033,4118.87750399718,8388.18365166611
2015-06-27T03:00:00Z,48737.7130722071,4011.96549002007,8680.76853889889
2015-06-27T04:00:00Z,55305.8945716966,4020.26038765623,9749.82870378792
2015-06-27T05:00:00Z,61376.3701003354,4026.71197470657,10901.4128112298
2015-06-27T06:00:00Z,64657.5783830676,4097.67943226034,11446.8210497381
2015-06-27T07:00:00Z,65392.6074712931,4779.70434901082,11630.624376333
2015-06-27T08:00:00Z,66907.8242976089,5715.18447131047,11825.6809678216
2015-06-27T09:00:00Z,68370.1958953595,6059.88355085734,11938.2136167572
2015-06-27T10:00:00Z,67553.4969084423,6228.54646945914,11925.4599165445
2015-06-27T11:00:00Z,66603.2436166057,6356.65655517309,11812.1770499493
2015-06-27T12:00:00Z,65344.5663544156,5919.79194633561,11722.9011484603
2015-06-27T13:00:00Z,64096.4581379386,6105.04466020973,11611.8689348438
2015-06-27T14:00:00Z,62856.9973224995,6176.93377305641,11359.0455835682
2015-06-27T15:00:00Z,62129.6548129744,6117.94783431042,11320.7844829301
2015-06-27T16:00:00Z,61360.9969429346,6052.51030851409,11070.2117846333
2015-06-27T17:00:00Z,60051.3960968544,5934.53843102211,10851.1482280385
2015-06-27T18:00:00Z,57199.675399007,5805.50669001526,10599.0750944226
2015-06-27T19:00:00Z,55425.0365415528,5730.85261128987,10381.5119731469
2015-06-27T20:00:00Z,54036.6482637935,5611.95907850499,10101.6807861268
2015-06-27T21:00:00Z,49237.3406877329,5969.56133215254,9569.77646549082
2015-06-27T22:00:00Z,46040.6847707051,5561.26803739516,9052.12628038666
2015-06-27T23:00:00Z,43489.7014645108,4987.07678991468,8854.06881825985
2015-06-28T00:00:00Z,42661.472609543,4528.09245404747,8717.52920421788
2015-06-28T01:00:00Z,42605.7449139651,4261.73407439762,8619.25069081405
2015-06-28T02:00:00Z,43346.5389362159,4093.07115579581,8502.21673592094
2015-06-28T03:00:00Z,45792.7926076173,3965.88272537477,8749.03834591988
2015-06-28T04:00:00Z,52803.9132047173,3964.96107008186,9790.34045740477
2015-06-28T05:00:00Z,59137.6540538447,4017.49542177751,10918.6678173999
2015-06-28T06:00:00Z,62168.0877064764,4131.78067809786,11450.5721380359
2015-06-28T07:00:00Z,63148.126490777,4813.80559484834,11582.6104461205
2015-06-28T08:00:00Z,64082.0458028753,5791.68186062167,11782.1683435664
2015-06-28T09:00:00Z,65677.9717055453,6055.27527439281,11743.1570252687
2015-06-28T10:00:00Z,64290.5442501236,6203.66177655068,11760.4120314389
2015-06-28T11:00:00Z,63457.511283468,6343.7533810724,11803.924655694
2015-06-28T12:00:00Z,62145.0279703752,5940.06836277955,11646.378947184
2015-06-28T13:00:00Z,60970.9030738895,6069.1001037864,11555.6026103759
2015-06-28T14:00:00Z,59753.541172214,6132.69431899691,11270.5198997388
2015-06-28T15:00:00Z,59403.801841346,6057.11858497862,11177.492909952
2015-06-28T16:00:00Z,58810.9744590778,6004.58423328297,10911.1656408042
2015-06-28T17:00:00Z,57874.1726799669,5811.95827706561,10739.3657967624
2015-06-28T18:00:00Z,55366.4263789623,5680.16157018004,10509.048975274
2015-06-28T19:00:00Z,53528.3732472297,5664.49343020064,10211.9627820838
2015-06-28T20:00:00Z,52622.3177829204,5543.75658682994,10050.665985276
2015-06-28T21:00:00Z,48693.5152446798,5871.8658711045,9626.79300761823
2015-06-28T22:00:00Z,45265.3011443026,5597.21259381849,9176.66241187549
2015-06-28T23:00:00Z,43270.6339715494,5044.21941807486,8956.84863762111
2015-06-29T00:00:00Z,42152.2367706416,4601.82487747995,8853.31860060028
2015-06-29T01:00:00Z,42281.9477862108,4302.28690728548,8723.53094549445
2015-06-29T02:00:00Z,43408.9923881566,4123.48578046171,8505.96782421879
2015-06-29T03:00:00Z,45462.2697235002,4015.6521111917,8806.80510570686
2015-06-29T04:00:00Z,52224.5373351748,4041.45845939307,9914.12637123402
2015-06-29T05:00:00Z,58258.5016149868,4058.96990995828,11000.4415422932
2015-06-29T06:00:00Z,61186.1272775006,4094.91446638162,11411.5608197382
2015-06-29T07:00:00Z,62147.9104373878,4776.0177278392,11681.6391771839
2015-06-29T08:00:00Z,63134.6749780513,5683.84819135166,11875.9455510128
2015-06-29T09:00:00Z,64553.8095706122,5987.99443801066,11805.4250910131
2015-06-29T10:00:00Z,63455.5896387929,6127.16438723948,11739.4059369709
2015-06-29T11:00:00Z,62369.8603973618,6146.51914839051,11455.0734439934
2015-06-29T12:00:00Z,60714.3635097637,5852.51110995347,11308.0307827174
2015-06-29T13:00:00Z,59637.2816693705,6008.2708544546,11015.4458954846
2015-06-29T14:00:00Z,58795.601301677,6049.74534263537,10723.6112259114
2015-06-29T15:00:00Z,58688.950022209,5997.21099093972,10604.3266180396
2015-06-29T16:00:00Z,58648.5954840319,5895.82890872006,10401.0176322958
2015-06-29T17:00:00Z,56964.2739263074,5761.26723595577,10076.923603361
2015-06-29T18:00:00Z,54578.5520621715,5691.22143369491,9715.31869144764
2015-06-29T19:00:00Z,52882.7006363964,5585.23107501072,9460.99490485299
2015-06-29T20:00:00Z,51935.3298115724,5556.65976093063,9279.44223123675
2015-06-29T21:00:00Z,47748.0660645309,5803.66337942945,9083.63542208865
2015-06-29T22:00:00Z,44487.9958732249,5448.82609166062,8735.5344280476
2015-06-29T23:00:00Z,42340.5579488014,4931.77747234032,8519.47174209108
2015-06-30T00:00:00Z,41164.5114076406,4540.99562814815,8325.16536826212
2015-06-30T01:00:00Z,40514.0346851194,4290.3053884777,8147.36378294374
2015-06-30T02:00:00Z,40441.0121874657,4129.93736751205,7904.29326124265
2015-06-30T03:00:00Z,40517.8779744696,3997.21900533358,7843.52563081738
2015-06-30T04:00:00Z,42327.1064360757,3931.78147953725,8170.62053039045
2015-06-30T05:00:00Z,46114.6680906965,3833.1643631963,8614.74938485662
2015-06-30T06:00:00Z,49760.9888616975,3674.63965281646,9115.14456379065
2015-06-30T07:00:00Z,52157.2797715464,4001.82728179811,9618.54061336295
2015-06-30T08:00:00Z,53798.3643240812,4509.65934818935,9935.88268336159
2015-06-30T09:00:00Z,55056.0807639337,4872.79153359433,10023.6581495314
2015-06-30T10:00:00Z,53920.38876095,5058.04424746845,9952.38747187216
2015-06-30T11:00:00Z,51959.3503700111,5147.44481088034,9798.59285166005
2015-06-30T12:00:00Z,50143.3961520422,5095.8321144776,9652.30040804366
2015-06-30T13:00:00Z,49306.5198960365,4918.87429823963,9458.74425187428
2015-06-30T14:00:00Z,48742.5171838948,4880.16477593758,9476.74947570399
2015-06-30T15:00:00Z,49172.9655911171,4816.57056072706,9524.01318825697
2015-06-30T16:00:00Z,48993.2918139953,4752.05469022364,9396.47618612986
2015-06-30T17:00:00Z,47809.5586941341,4742.83813729458,9203.67024762005
2015-06-30T18:00:00Z,45655.3950133477,4781.54765959663,8986.85734400396
2015-06-30T19:00:00Z,44705.1417215111,4881.08643123049,8830.06185315357
2015-06-30T20:00:00Z,45120.2169713326,5016.56975928768,8800.05314677072
2015-06-30T21:00:00Z,42756.5940209604,5287.53641540206,8785.0487935793
2015-06-30T22:00:00Z,39239.023443191,4992.60672167212,8441.44910549567
2015-06-30T23:00:00Z,36976.2868382615,4599.98156689414,8247.14273166672
2015-07-01T00:00:00Z,35909.7740435814,4269.10731674086,8001.82155698692
2015-07-01T01:00:00Z,35374.5960015662,3958.50948303152,7886.28803741294
2015-07-01T02:00:00Z,35118.0564374405,3729.93897039082,7618.46033294601
2015-07-01T03:00:00Z,34382.0665268774,3648.83330461509,7577.19836166959
2015-07-01T04:00:00Z,34949.9125283693,3586.16074469747,7805.26453017925
2015-07-01T05:00:00Z,37154.0389707082,3559.4327412032,8118.85551188003
2015-07-01T06:00:00Z,40523.6429084949,3367.72844027874,8553.98175443135
2015-07-01T07:00:00Z,43084.2344380648,3503.21176833593,8964.35081421683
2015-07-01T08:00:00Z,45239.3589411887,3769.57014798578,9389.72422719372
2015-07-01T09:00:00Z,47597.2169575356,4107.8176404823,9587.78168932053
2015-07-01T10:00:00Z,46620.0606402476,4394.45243657609,9612.53887208638
2015-07-01T11:00:00Z,44744.5354373506,4514.26762465387,9497.00535251241
2015-07-01T12:00:00Z,43396.5016977685,4563.1153551779,9426.48489251271
2015-07-01T13:00:00Z,42650.9035638299,4313.34677080035,9343.96094995988
2015-07-01T14:00:00Z,42404.9330454172,4282.93214613445,9307.95050230046
2015-07-01T15:00:00Z,43730.8678712357,4139.15392044111,9396.47618612986
2015-07-01T16:00:00Z,45198.0435806741,4137.3106098553,9409.22988634257
2015-07-01T17:00:00Z,45625.6095208837,4170.49020039992,9349.96269123645
2015-07-01T18:00:00Z,45256.6537432646,4282.01049084155,9250.93396017304
2015-07-01T19:00:00Z,45390.208048184,4363.11615661728,9232.92873634333
2015-07-01T20:00:00Z,46803.5777067196,4573.25356339986,9195.41785336477
2015-07-01T21:00:00Z,43708.7689574721,5033.15955455999,8947.09580804669
2015-07-01T22:00:00Z,40666.8054367898,4837.7686324639,8609.49786123963
2015-07-01T23:00:00Z,39090.0959808708,4495.83451879575,8403.18800485753
2015-07-02T00:00:00Z,38198.4528516247,4122.5641251688,8302.65883847499
2015-07-02T01:00:00Z,38316.6339991433,3925.3298924869,8170.62053039045
2015-07-02T02:00:00Z,39495.5630073168,3738.23386802697,8000.32112166777
2015-07-02T03:00:00Z,42513.5059695603,3697.68103513911,8337.91906847484
2015-07-02T04:00:00Z,50997.5672101239,3693.07275867458,9376.22030932144
2015-07-02T05:00:00Z,58093.2401729282,3792.61153030843,10491.7939691039
2015-07-02T06:00:00Z,62472.6683874796,3913.34837367912,11057.4580844206
2015-07-02T07:00:00Z,63696.7560455179,4588.00004808636,11344.7914480364
2015-07-02T08:00:00Z,65381.0776032425,5545.59989741575,11524.0934686739
2015-07-02T09:00:00Z,67079.8114960303,5969.56133215254,11610.3684995246
2015-07-02T10:00:00Z,65835.5465689035,6175.09046247059,11635.87589995
2015-07-02T11:00:00Z,64828.6047591514,6312.4171011136,11545.8497808015
2015-07-02T12:00:00Z,63554.5543395606,5915.18366987109,11533.8462982483
2015-07-02T13:00:00Z,62380.4294430749,6102.27969433101,11328.2866595258
2015-07-02T14:00:00Z,60574.0834484815,6195.36687891453,11013.9454601655
2015-07-02T15:00:00Z,59957.2355077746,6132.69431899691,10944.9254354849
2015-07-02T16:00:00Z,59400.9193743333,6050.66699792828,10699.6042608051
2015-07-02T17:00:00Z,58032.7083656626,5852.51110995347,10473.0385276146
2015-07-02T18:00:00Z,55259.7750994942,5724.40102423953,10241.2212708071
2015-07-02T19:00:00Z,53476.488841002,5658.0418431503,10001.9018374039
2015-07-02T20:00:00Z,52320.6195689298,5611.03742321208,9837.60416995776
2015-07-02T21:00:00Z,47622.1983383119,5964.03140039511,9436.23772208714
2015-07-02T22:00:00Z,44085.4113137916,5630.39218436311,8927.59014889784
2015-07-02T23:00:00Z,42252.1622937468,5036.84617573161,8575.73806655892
2015-07-03T00:00:00Z,41366.284098526,4605.51149865158,8469.2071588998
2015-07-03T01:00:00Z,41417.2076824161,4220.25958621684,8290.65535592184
2015-07-03T02:00:00Z,42351.1269945144,4139.15392044111,8186.37510124144
2015-07-03T03:00:00Z,44563.9008378913,4044.22342527179,8332.66754485784
2015-07-03T04:00:00Z,51496.2340033122,4084.77625815965,9217.17416549233
2015-07-03T05:00:00Z,57697.3813698578,4116.11253811846,10325.9958663386
2015-07-03T06:00:00Z,60734.5407788523,4210.12137799488,10863.9019282512
2015-07-03T07:00:00Z,61833.7215330091,4877.39981005886,11203.0003103774
2015-07-03T08:00:00Z,63494.9833546325,5832.23469350954,11472.3284501635
2015-07-03T09:00:00Z,65515.5927304994,6164.95225424863,11584.1108814396
2015-07-03T10:00:00Z,65084.1835009396,6315.18206699232,11501.5869388868
2015-07-03T11:00:00Z,64064.7510007994,6466.33353502891,11482.8314973975
2015-07-03T12:00:00Z,62886.7828149635,6070.0217590793,11326.0360065471
2015-07-03T13:00:00Z,62011.4736654558,6253.43116236761,11281.7731646324
2015-07-03T14:00:00Z,60767.2087383289,6281.08082115479,11040.95329591
2015-07-03T15:00:00Z,60612.5163419835,6238.68467768111,10918.6678173999
2015-07-03T16:00:00Z,60171.4988890482,6176.93377305641,10693.6025195285
2015-07-03T17:00:00Z,58790.7971899893,5940.99001807245,10488.042880806
2015-07-03T18:00:00Z,56097.6121778375,5891.22063225553,10212.7129997434
2015-07-03T19:00:00Z,54258.5982237675,5791.68186062167,9968.14204272315
2015-07-03T20:00:00Z,52503.1758130642,5781.54365239971,9745.32739783049
2015-07-03T21:00:00Z,47769.204155957,5976.93457449579,9452.74251059771
2015-07-03T22:00:00Z,43989.3290800366,5649.74694551414,8913.33601336598
2015-07-03T23:00:00Z,42029.2515114353,5021.17803575221,8551.73110145264
2015-07-04T00:00:00Z,41106.8620673876,4610.11977511611,8464.70585294238
2015-07-04T01:00:00Z,41264.4369307457,4295.83532023514,8375.4299514534
2015-07-04T02:00:00Z,42118.6079888274,4152.9787498347,8217.13402528386
2015-07-04T03:00:00Z,44486.0742285498,4040.53680410016,8403.93822251711
2015-07-04T04:00:00Z,51661.4954453707,4035.00687234272,9338.70942634288
2015-07-04T05:00:00Z,58034.6300103377,4078.32467110931,10406.2691559128
2015-07-04T06:00:00Z,61572.3778571956,4204.59144623744,10926.1699939956
2015-07-04T07:00:00Z,62526.4744383824,4825.78711365612,11240.511193356
2015-07-04T08:00:00Z,63756.327030446,5799.97675825783,11511.3397684612
2015-07-04T09:00:00Z,65194.6780697578,6124.39942136076,11560.8541339929
2015-07-04T10:00:00Z,64031.1222189852,6342.8317257795,11644.1282942053
2015-07-04T11:00:00Z,63079.908104811,6470.94181149344,11552.6017397376
2015-07-04T12:00:00Z,62086.4178077847,6035.92051324178,11438.5686554828
2015-07-04T13:00:00Z,60986.2762312903,6189.83694715709,11391.3049429298
2015-07-04T14:00:00Z,59729.5206137753,6308.73047994197,11091.2178791013
2015-07-04T15:00:00Z,59359.6040138187,6255.27447295342,10969.6826182508
2015-07-04T16:00:00Z,58744.6777177869,6173.24715188478,10759.6216735708
2015-07-04T17:00:00Z,57425.4686483312,6041.45044499921,10491.7939691039
2015-07-04T18:00:00Z,55185.7917795029,5917.0269804569,10273.4806301687
2015-07-04T19:00:00Z,53700.3604456511,5815.64489823723,10017.6564082549
2015-07-04T20:00:00Z,52295.6381881535,5718.87109248209,9853.35874080875
2015-07-04T21:00:00Z,47605.8643585736,6046.05872146375,9375.47009166187
2015-07-04T22:00:00Z,44207.4357506604,5652.51191139286,8908.83470740855
2015-07-04T23:00:00Z,42401.089756067,5090.30218272016,8650.75983251604
2015-07-05T00:00:00Z,41489.2693577323,4638.69108919619,8526.97391868679
2015-07-05T01:00:00Z,41584.3907691498,4358.50788015275,8463.20541762323
2015-07-05T02:00:00Z,42396.2856443792,4210.12137799488,8325.91558592169
2015-07-05T03:00:00Z,44468.7794264739,4127.17240163333,8529.97478932507
2015-07-05T04:00:00Z,51627.8666635565,4115.19088282555,9457.24381655514
2015-07-05T05:00:00Z,57965.4508020341,4132.70233339077,10567.5659527206
2015-07-05T06:00:00Z,61668.4600909505,4210.12137799488,11167.7400803776
2015-07-05T07:00:00Z,62875.2529469129,4891.22463945245,11458.8245322912
2015-07-05T08:00:00Z,64452.9232251695,5846.98117819604,11727.4024544177
2015-07-05T09:00:00Z,66244.8568846996,6205.50508713649,11815.9281382471
2015-07-05T10:00:00Z,65258.0923440361,6387.99283513189,11813.6774852684
2015-07-05T11:00:00Z,64447.1582911442,6553.89078785498,11732.6539780347
2015-07-05T12:00:00Z,63318.1920445233,6199.97515537906,11659.8828650563
2015-07-05T13:00:00Z,62307.4069454211,6372.32469515249,11578.109140163
2015-07-05T14:00:00Z,60800.8375201432,6454.35201622113,11258.5164171857
2015-07-05T15:00:00Z,60496.25683914,6430.38897860557,11103.971579314
2015-07-05T16:00:00Z,59921.6850812852,6355.73489988018,10843.6460514428
2015-07-05T17:00:00Z,58593.8286107916,6170.48218600606,10541.3083346356
2015-07-05T18:00:00Z,55905.4477103276,5993.5243697681,10316.2430367642
2015-07-05T19:00:00Z,54383.5051276489,5909.65373811365,9952.38747187216
2015-07-05T20:00:00Z,53154.6133579229,5799.97675825783,9766.33349229849
2015-07-05T21:00:00Z,49181.612992155,6161.265633077,9367.96791506616
2015-07-05T22:00:00Z,45887.9140190347,5839.60793585279,8871.32382442999
2015-07-05T23:00:00Z,44060.4299330153,5175.09446966752,8626.75286740976
2015-07-06T00:00:00Z,43234.1227227226,4705.97192557834,8457.95389400623
2015-07-06T01:00:00Z,43022.7418084616,4341.91808488044,8280.90252634742
2015-07-06T02:00:00Z,43836.5583283662,4145.60550749145,8107.60224698646
2015-07-06T03:00:00Z,46074.3135525194,4028.55528529238,8416.69192272981
2015-07-06T04:00:00Z,52818.3255397805,4061.734875837,9297.44745506646
2015-07-06T05:00:00Z,58745.6385401244,4082.93294757384,10344.7513078279
2015-07-06T06:00:00Z,62357.3697069737,4142.84054161273,10879.6564991022
2015-07-06T07:00:00Z,63624.6943702017,4844.22021951424,11242.0116286751
2015-07-06T08:00:00Z,64774.7987082486,5786.15192886424,11443.8201790998
