timeindex,Mid-pv-profile,South-pv-profile,North-pv-profile
2016-04-21T08:00:00Z,0.330285283546595,0.376614052168318,0.306874178631311
2016-04-21T09:00:00Z,0.394140750510678,0.483640903881776,0.368692331790588
2016-04-21T10:00:00Z,0.439374388773636,0.53225447042243,0.420412698975641
2016-04-21T11:00:00Z,0.458512274711791,0.552368155569743,0.435189946742799
2016-04-21T12:00:00Z,0.46542433720166,0.552771642370259,0.444795157791451
2016-04-21T13:00:00Z,0.440760211117259,0.540659126848874,0.419920124050069
2016-04-21T14:00:00Z,0.392661284644754,0.514965192878732,0.355392808800146
2016-04-21T15:00:00Z,0.316609257833104,0.470365396994196,0.282491719815501
2016-04-21T16:00:00Z,0.216080900913842,0.368895059585889,0.19038020873355
2016-04-21T17:00:00Z,0.106339599089904,0.191305486817408,0.09950013496553
2016-04-21T18:00:00Z,0.013149280900546,0.038924608990998,0.03053964538546
2016-04-21T19:00:00Z,0,0.000872902816804,0.001970299702288
2016-04-21T20:00:00Z,0,0,0
2016-04-21T21:00:00Z,0,0,0
2016-04-21T22:00:00Z,0,0,0
2016-04-21T23:00:00Z,0,0,0
2016-04-22T00:00:00Z,0,0,0
2016-04-22T01:00:00Z,0,0,0
2016-04-22T02:00:00Z,0,0,0
2016-04-22T03:00:00Z,0,0,0.006157186569649
2016-04-22T04:00:00Z,0.000114000809758,0,0.019949284485663
2016-04-22T05:00:00Z,0.042364024129826,0.000804336432402,0.052212942110624
2016-04-22T06:00:00Z,0.138560859210463,0.03743197154595,0.101224147205031
2016-04-22T07:00:00Z,0.240241184133688,0.183451998634807,0.143831878267003
2016-04-22T08:00:00Z,0.332888471680136,0.387927505594563,0.17757326066868
2016-04-22T09:00:00Z,0.406381841924556,0.500642730044714,0.19530595798927
2016-04-22T10:00:00Z,0.452567437842213,0.554309111682031,0.203926019186778
2016-04-22T11:00:00Z,0.472826501387053,0.579446603071068,0.204172306649564
2016-04-22T12:00:00Z,0.472807161963969,0.577695523100199,0.201709432021705
2016-04-22T13:00:00Z,0.448001298265649,0.56611307847361,0.180282422759326
2016-04-22T14:00:00Z,0.399633910064807,0.546002030494928,0.147772477671578
2016-04-22T15:00:00Z,0.3216764411472,0.508667634188318,0.108120196163038
2016-04-22T16:00:00Z,0.220738902750056,0.421612060516108,0.06772905226614
2016-04-22T17:00:00Z,0.109203106036799,0.217653438607995,0.032017370162175
2016-04-22T18:00:00Z,0.01371241436482,0.044188397578127,0.007142336420793
2016-04-22T19:00:00Z,0,0.000880814322696,0
2016-04-22T20:00:00Z,0,0,0
2016-04-22T21:00:00Z,0,0,0
2016-04-22T22:00:00Z,0,0,0
2016-04-22T23:00:00Z,0,0,0
2016-04-23T00:00:00Z,0,0,0
2016-04-23T01:00:00Z,0,0,0
2016-04-23T02:00:00Z,0,0,0.000492574925572
2016-04-23T03:00:00Z,0,0,0.005910899106863
2016-04-23T04:00:00Z,0.000342002429275,0,0.016993834932232
2016-04-23T05:00:00Z,0.039763380657218,0.000952017875728,0.043592880913116
2016-04-23T06:00:00Z,0.138859093471706,0.043953689569984,0.103687021832891
2016-04-23T07:00:00Z,0.242718666017183,0.202690143796686,0.16353487528988
2016-04-23T08:00:00Z,0.336653806461368,0.399153932455991,0.224367878598013
2016-04-23T09:00:00Z,0.407095873782104,0.518200998788756,0.27707339563421
2016-04-23T10:00:00Z,0.446148530640985,0.597350340905748,0.308351903408027
2016-04-23T11:00:00Z,0.455059678759114,0.632242719060212,0.312785077738174
2016-04-23T12:00:00Z,0.45162947582264,0.643041924603447,0.327316038042546
2016-04-23T13:00:00Z,0.424210499813145,0.633548117532471,0.30515016639181
2016-04-23T14:00:00Z,0.368675819630943,0.610807812428855,0.268699621899487
2016-04-23T15:00:00Z,0.290091346259666,0.562486971606223,0.212546080384287
2016-04-23T16:00:00Z,0.199416934333877,0.462024032614892,0.146541040357649
2016-04-23T17:00:00Z,0.096626628312069,0.240810416355281,0.077087975852007
2016-04-23T18:00:00Z,0.010175335669198,0.048146787692998,0.025367608666954
2016-04-23T19:00:00Z,0,0.000986301067929,0
2016-04-23T20:00:00Z,0,0,0
2016-04-23T21:00:00Z,0,0,0
2016-04-23T22:00:00Z,0,0,0
2016-04-23T23:00:00Z,0,0,0
2016-04-24T00:00:00Z,0,0,0
2016-04-24T01:00:00Z,0,0,0
2016-04-24T02:00:00Z,0,0,0.000246287462786
2016-04-24T03:00:00Z,0,0,0.006649761495221
2016-04-24T04:00:00Z,0,0,0.022165871650737
2016-04-24T05:00:00Z,0.012287913175029,0.001170902872087,0.06772905226614
2016-04-24T06:00:00Z,0.063204033765465,0.050541336809788,0.136935829308996
2016-04-24T07:00:00Z,0.116527658063762,0.232236981136465,0.201463144558919
2016-04-24T08:00:00Z,0.169957649189022,0.457944332743003,0.265251597420483
2016-04-24T09:00:00Z,0.220934587175734,0.596472163751683,0.311799927887031
2016-04-24T10:00:00Z,0.264358462583781,0.663580193900322,0.320912564010111
2016-04-24T11:00:00Z,0.293789247526197,0.693098022385162,0.309583340721957
2016-04-24T12:00:00Z,0.372126125388781,0.701162484058229,0.265497884883269
2016-04-24T13:00:00Z,0.337857685548345,0.696067474263473,0.212299792921501
2016-04-24T14:00:00Z,0.284998207404063,0.67359352319157,0.160579425736449
2016-04-24T15:00:00Z,0.221738191098092,0.619666061859801,0.110829358253684
2016-04-24T16:00:00Z,0.15075029400742,0.500524057456326,0.068714202117284
2016-04-24T17:00:00Z,0.075222721813877,0.259827039352171,0.033002520013319
2016-04-24T18:00:00Z,0.020057526399017,0.051237549328326,0.009358923585867
2016-04-24T19:00:00Z,0,0.001133982511255,0.000246287462786
2016-04-24T20:00:00Z,0,0,0
2016-04-24T21:00:00Z,0,0,0
2016-04-24T22:00:00Z,0,0,0
2016-04-24T23:00:00Z,0,0,0
2016-04-25T00:00:00Z,0,0,0
2016-04-25T01:00:00Z,0,0,0
2016-04-25T02:00:00Z,0,0,0
2016-04-25T03:00:00Z,0,0,0.003201737016218
2016-04-25T04:00:00Z,0.000342002429275,0,0.009358923585867
2016-04-25T05:00:00Z,0.043193329127598,0.0014029737116,0.02930820807153
2016-04-25T06:00:00Z,0.13904409032147,0.048299743473585,0.073639951373003
2016-04-25T07:00:00Z,0.241310959589544,0.216084323272653,0.122404869004624
2016-04-25T08:00:00Z,0.333119781358864,0.43032790284099,0.168214337082814
2016-04-25T09:00:00Z,0.402024619010517,0.545806880016246,0.20318715679842
2016-04-25T10:00:00Z,0.443203849010356,0.616398609926207,0.231017640093234
2016-04-25T11:00:00Z,0.465685673879387,0.658390246034856,0.245794887860392
2016-04-25T12:00:00Z,0.466762574385853,0.677251276082526,0.274117946080778
2016-04-25T13:00:00Z,0.441878844063011,0.669120885193689,0.255153811446259
2016-04-25T14:00:00Z,0.39035989329776,0.643848898204479,0.218949554416722
2016-04-25T15:00:00Z,0.313730482920617,0.595768039727253,0.166982899768884
2016-04-25T16:00:00Z,0.216546573864417,0.48288931082199,0.108859058551396
2016-04-25T17:00:00Z,0.108875353708744,0.253764188669901,0.054675816738484
2016-04-25T18:00:00Z,0.016064444464362,0.050456947413601,0.021673296725165
2016-04-25T19:00:00Z,0,0.001168265703456,0.000246287462786
2016-04-25T20:00:00Z,0,0,0
2016-04-25T21:00:00Z,0,0,0
2016-04-25T22:00:00Z,0,0,0
2016-04-25T23:00:00Z,0,0,0
2016-04-26T00:00:00Z,0,0,0
2016-04-26T01:00:00Z,0,0,0
2016-04-26T02:00:00Z,0,0,0.000246287462786
2016-04-26T03:00:00Z,0,0,0.007142336420793
2016-04-26T04:00:00Z,0,0,0.020441859411235
2016-04-26T05:00:00Z,0.044726741805283,0.001930407437765,0.057138691366344
2016-04-26T06:00:00Z,0.144420449938815,0.053758682539396,0.118956844525621
2016-04-26T07:00:00Z,0.248528126925172,0.222086519076414,0.168706912008386
2016-04-26T08:00:00Z,0.340901863421419,0.418062431539016,0.218949554416722
2016-04-26T09:00:00Z,0.410648474909412,0.525015442530811,0.263527585180982
2016-04-26T10:00:00Z,0.451471452378757,0.577845841712156,0.299731842210518
2016-04-26T11:00:00Z,0.469522004700625,0.599626217434151,0.319927414158967
2016-04-26T12:00:00Z,0.472690107561092,0.601271810659787,0.337906398942343
2016-04-26T13:00:00Z,0.447150109183861,0.582911842651974,0.315001664903248
2016-04-26T14:00:00Z,0.397794883609177,0.563436352313321,0.284215732055003
2016-04-26T15:00:00Z,0.322022769500059,0.515418785883234,0.232249077407164
2016-04-26T16:00:00Z,0.222705671184478,0.411350837373563,0.165505174992168
2016-04-26T17:00:00Z,0.113557529823812,0.218521067087537,0.093096660933095
2016-04-26T18:00:00Z,0.020604882965512,0.045681035023175,0.038667131657396
2016-04-26T19:00:00Z,0,0.001126071005363,0.00123143731393
2016-04-26T20:00:00Z,0,0,0
2016-04-26T21:00:00Z,0,0,0
2016-04-26T22:00:00Z,0,0,0
2016-04-26T23:00:00Z,0,0,0
2016-04-27T00:00:00Z,0,0,0
2016-04-27T01:00:00Z,0,0,0
2016-04-27T02:00:00Z,0,0,0.000492574925572
2016-04-27T03:00:00Z,0,0,0.004679461792933
2016-04-27T04:00:00Z,0,0,0.014777247767158
2016-04-27T05:00:00Z,0.049773058899735,0.001853929547471,0.057138691366344
2016-04-27T06:00:00Z,0.144155550735784,0.054051408257418,0.121666006616266
2016-04-27T07:00:00Z,0.24447422759424,0.226018537504976,0.199492844856631
2016-04-27T08:00:00Z,0.335234903525627,0.441601798737772,0.278551120410925
2016-04-27T09:00:00Z,0.402424894175137,0.559027006362579,0.337660111479557
2016-04-27T10:00:00Z,0.438856804740046,0.616738804679584,0.378790117764813
2016-04-27T11:00:00Z,0.437048823147787,0.647427536036511,0.397507964936546
2016-04-27T12:00:00Z,0.438860876197537,0.661747361701898,0.400709701952764
2016-04-27T13:00:00Z,0.419432135514843,0.655834829631585,0.366475744625515
2016-04-27T14:00:00Z,0.377370926035937,0.635061852326566,0.310322203110315
2016-04-27T15:00:00Z,0.308327149897391,0.585042674905681,0.241608000993031
2016-04-27T16:00:00Z,0.21415688278308,0.463738192224929,0.163288587827094
2016-04-27T17:00:00Z,0.107379856478947,0.233618857499018,0.087678336751803
2016-04-27T18:00:00Z,0.020747129511617,0.046316592663204,0.034726532252821
2016-04-27T19:00:00Z,0,0.001178814377979,0.000492574925572
2016-04-27T20:00:00Z,0,0,0
2016-04-27T21:00:00Z,0,0,0
2016-04-27T22:00:00Z,0,0,0
2016-04-27T23:00:00Z,0,0,0
2016-04-28T00:00:00Z,0,0,0
2016-04-28T01:00:00Z,0,0,0
2016-04-28T02:00:00Z,0,0,0.000246287462786
2016-04-28T03:00:00Z,0,0,0.004679461792933
2016-04-28T04:00:00Z,0,0,0.016993834932232
2016-04-28T05:00:00Z,0.045744097245938,0.001329132989937,0.062064440622063
2016-04-28T06:00:00Z,0.143855789677982,0.041279600578326,0.139398703936856
2016-04-28T07:00:00Z,0.24563306618272,0.188256919880173,0.213038655309859
2016-04-28T08:00:00Z,0.336832187192708,0.398998339506772,0.276334533245852
2016-04-28T09:00:00Z,0.407197914685481,0.530200116059016,0.321158851472897
2016-04-28T10:00:00Z,0.450017433122154,0.601482784150253,0.359087120741936
2016-04-28T11:00:00Z,0.466275780749542,0.643693305255261,0.389134191201823
2016-04-28T12:00:00Z,0.46214579605674,0.660879733222356,0.389380478664609
2016-04-28T13:00:00Z,0.42833361392143,0.65632798016555,0.378051255376455
2016-04-28T14:00:00Z,0.375824281121405,0.644022951334114,0.333719512074981
2016-04-28T15:00:00Z,0.30905161486476,0.606335174430974,0.276334533245852
2016-04-28T16:00:00Z,0.214663015842475,0.511518413478242,0.195798532914842
2016-04-28T17:00:00Z,0.10880054067734,0.288179239302185,0.110829358253684
2016-04-28T18:00:00Z,0.020608191024724,0.060947604227029,0.043100305987544
2016-04-28T19:00:00Z,0,0.001410885217492,0.00246287462786
2016-04-28T20:00:00Z,0,0,0
2016-04-28T21:00:00Z,0,0,0
2016-04-28T22:00:00Z,0,0,0
2016-04-28T23:00:00Z,0,0,0
2016-04-29T00:00:00Z,0,0,0
2016-04-29T01:00:00Z,0,0,0
2016-04-29T02:00:00Z,0,0,0.000492574925572
2016-04-29T03:00:00Z,0,0,0.004433174330147
2016-04-29T04:00:00Z,0,0,0.018964134634519
2016-04-29T05:00:00Z,0.043646278773512,0.003188336874669,0.067482764803354
2016-04-29T06:00:00Z,0.146487986946149,0.077068616067271,0.141861578564715
2016-04-29T07:00:00Z,0.249831502254595,0.285621185730283,0.217964404565578
2016-04-29T08:00:00Z,0.343388251618176,0.507662872939974,0.290619206087438
2016-04-29T09:00:00Z,0.412611680818529,0.624339124673626,0.34603388521428
2016-04-29T10:00:00Z,0.454126551595313,0.676317718387214,0.373864368509094
2016-04-29T11:00:00Z,0.46885021421455,0.699619740409196,0.38199185478103
2016-04-29T12:00:00Z,0.471176288772585,0.707847706537374,0.378297542839241
2016-04-29T13:00:00Z,0.436599690493271,0.705395139710706,0.350467059544427
2016-04-29T14:00:00Z,0.389443815362203,0.685292003237916,0.302194716838378
2016-04-29T15:00:00Z,0.31647973459166,0.638213268840403,0.238159976514027
2016-04-29T16:00:00Z,0.219667346031547,0.536157479996053,0.163042300364308
2016-04-29T17:00:00Z,0.114435692311481,0.301763294919572,0.092357798544737
2016-04-29T18:00:00Z,0.029466410195465,0.063112719672937,0.038667131657396
2016-04-29T19:00:00Z,0,0.001476814433263,0.005172036718505
2016-04-29T20:00:00Z,0,0,0
2016-04-29T21:00:00Z,0,0,0
2016-04-29T22:00:00Z,0,0,0
2016-04-29T23:00:00Z,0,0,0
2016-04-30T00:00:00Z,0,0,0
2016-04-30T01:00:00Z,0,0,0.000246287462786
2016-04-30T02:00:00Z,0,0,0.000985149851144
2016-04-30T03:00:00Z,0,0,0.006403474032435
2016-04-30T04:00:00Z,0.000654486791737,0,0.024382458815811
2016-04-30T05:00:00Z,0.054920399033192,0.003578637832031,0.071669651670716
2016-04-30T06:00:00Z,0.151385186909979,0.078234244602096,0.154175951704014
2016-04-30T07:00:00Z,0.25424547110742,0.278416441030866,0.232741652332736
2016-04-30T08:00:00Z,0.348032512285356,0.497910623343178,0.302441004301164
2016-04-30T09:00:00Z,0.418375846761927,0.615968751439383,0.357855683428006
2016-04-30T10:00:00Z,0.459361428064834,0.668770141765789,0.390611915978539
2016-04-30T11:00:00Z,0.476019796390748,0.68938752612159,0.403665151506195
2016-04-30T12:00:00Z,0.481986008412155,0.695550589211831,0.397754252399332
2016-04-30T13:00:00Z,0.453630088247459,0.691302110547569,0.364751732386013
2016-04-30T14:00:00Z,0.403038157459774,0.671921558279626,0.323129151175185
2016-04-30T15:00:00Z,0.331150213797417,0.627880842144826,0.258601835925262
2016-04-30T16:00:00Z,0.230358993403869,0.530110452325568,0.179543560370968
2016-04-30T17:00:00Z,0.121832003776729,0.292222018813242,0.102455584518961
2016-04-30T18:00:00Z,0.034619348582973,0.061414383074685,0.041622581210828
2016-04-30T19:00:00Z,0,0.001566478166711,0.002216587165074
2016-04-30T20:00:00Z,0,0,0
2016-04-30T21:00:00Z,0,0,0
2016-04-30T22:00:00Z,0,0,0
2016-04-30T23:00:00Z,0,0,0
2016-05-01T00:00:00Z,0,0,0
2016-05-01T01:00:00Z,0,0,0
2016-05-01T02:00:00Z,0,0,0.001724012239502
2016-05-01T03:00:00Z,0,0,0.007634911346365
2016-05-01T04:00:00Z,0.000592651531087,0,0.025367608666954
2016-05-01T05:00:00Z,0.055299553512075,0.002718920858382,0.070191926894
2016-05-01T06:00:00Z,0.157202790732952,0.061055728140893,0.145309603043719
2016-05-01T07:00:00Z,0.261539741669291,0.245230310980546,0.216486679788862
2016-05-01T08:00:00Z,0.355516360086669,0.463268776208642,0.281260282501571
2016-05-01T09:00:00Z,0.426301702167146,0.569968619011878,0.330517775058764
2016-05-01T10:00:00Z,0.468712039125937,0.626182505546573,0.357363108502434
2016-05-01T11:00:00Z,0.48741300678205,0.654613820555513,0.378790117764813
2016-05-01T12:00:00Z,0.490775776203823,0.660228352570542,0.380021555078743
2016-05-01T13:00:00Z,0.465855148297465,0.659864423299488,0.359825983130294
2016-05-01T14:00:00Z,0.416538856035042,0.644993429390258,0.318203401919466
2016-05-01T15:00:00Z,0.339882217785926,0.603650536764792,0.255153811446259
2016-05-01T16:00:00Z,0.23980375691946,0.510616501806499,0.181021285147684
2016-05-01T17:00:00Z,0.129248418063342,0.288912372181555,0.106149896460751
2016-05-01T18:00:00Z,0.040295978190307,0.061883799090972,0.046794617929333
2016-05-01T19:00:00Z,0,0.001645593225636,0.005910899106863
2016-05-01T20:00:00Z,0,0,0
2016-05-01T21:00:00Z,0,0,0
2016-05-01T22:00:00Z,0,0,0
2016-05-01T23:00:00Z,0,0,0
2016-05-02T00:00:00Z,0,0,0
2016-05-02T01:00:00Z,0,0,0
2016-05-02T02:00:00Z,0,0,0.001477724776716
2016-05-02T03:00:00Z,0,0,0.007388623883579
2016-05-02T04:00:00Z,0.000613008818543,0,0.025860183592526
2016-05-02T05:00:00Z,0.057376251298764,0.004000584812964,0.072901088984645
2016-05-02T06:00:00Z,0.155959978333713,0.079420970485968,0.153437089315656
2016-05-02T07:00:00Z,0.257584320716431,0.287783664007561,0.23495823949781
2016-05-02T08:00:00Z,0.349161323874837,0.495328835253598,0.313770227589318
2016-05-02T09:00:00Z,0.41745976882637,0.602848837501021,0.385193591797248
2016-05-02T10:00:00Z,0.455020999912946,0.654278900139398,0.434697371817227
2016-05-02T11:00:00Z,0.468831638189745,0.676354638748046,0.45587809361682
2016-05-02T12:00:00Z,0.474190185180566,0.685856357324913,0.450706056898314
2016-05-02T13:00:00Z,0.440408284510349,0.685969755576039,0.423860723454644
2016-05-02T14:00:00Z,0.387814723433471,0.667491114979838,0.375342093285809
2016-05-02T15:00:00Z,0.305142506740865,0.622767372169653,0.308598190870813
2016-05-02T16:00:00Z,0.211670240120229,0.524604044224402,0.22091985411901
2016-05-02T17:00:00Z,0.114780748333874,0.291678762075292,0.129054630499845
2016-05-02T18:00:00Z,0.035584284008426,0.062139604448162,0.056399828977986
2016-05-02T19:00:00Z,0,0.001682513586467,0.007881198809151
2016-05-02T20:00:00Z,0,0,0
2016-05-02T21:00:00Z,0,0,0
2016-05-02T22:00:00Z,0,0,0
2016-05-02T23:00:00Z,0,0,0
2016-05-03T00:00:00Z,0,0,0
2016-05-03T01:00:00Z,0,0,0
2016-05-03T02:00:00Z,0,0,0.000985149851144
2016-05-03T03:00:00Z,0,0,0.004925749255719
2016-05-03T04:00:00Z,0.000570004048791,0,0.0280767707576
2016-05-03T05:00:00Z,0.049048339466273,0.003241080247286,0.078565700628723
2016-05-03T06:00:00Z,0.143058038475768,0.0599613031591,0.16230343797595
2016-05-03T07:00:00Z,0.239047738156532,0.224546997408975,0.252690936818399
2016-05-03T08:00:00Z,0.322990249586444,0.413914165282726,0.342585860735276
2016-05-03T09:00:00Z,0.386107255948031,0.510534749578943,0.41130006285256
2016-05-03T10:00:00Z,0.421588481188706,0.569907964133369,0.451937494212244
2016-05-03T11:00:00Z,0.425731952584449,0.60629034256425,0.471886778697907
2016-05-03T12:00:00Z,0.413889355072538,0.629109762726791,0.458833543170251
2016-05-03T13:00:00Z,0.384090357693246,0.63928659647315,0.437406533907872
2016-05-03T14:00:00Z,0.336350737344354,0.62697101896719,0.38445472940889
2016-05-03T15:00:00Z,0.276864707666784,0.586717276986256,0.310814778035887
2016-05-03T16:00:00Z,0.191572762544578,0.494564056350659,0.219934704267866
2016-05-03T17:00:00Z,0.101129405831425,0.27488790940282,0.129547205425417
2016-05-03T18:00:00Z,0.030129294368278,0.059180701244375,0.060340428382561
2016-05-03T19:00:00Z,0,0.001693062260991,0.012068085676512
2016-05-03T20:00:00Z,0,0,0
2016-05-03T21:00:00Z,0,0,0
2016-05-03T22:00:00Z,0,0,0
2016-05-03T23:00:00Z,0,0,0
2016-05-04T00:00:00Z,0,0,0
2016-05-04T01:00:00Z,0,0,0
2016-05-04T02:00:00Z,0,0,0.001970299702288
2016-05-04T03:00:00Z,0,0,0.008620061197509
2016-05-04T04:00:00Z,0.001507202670084,0,0.031032220311032
2016-05-04T05:00:00Z,0.047232469425124,0.003003735070511,0.082260012570512
2016-05-04T06:00:00Z,0.138542283185659,0.059431232264304,0.157870263645803
2016-05-04T07:00:00Z,0.232054246516835,0.24402776208489,0.238898838902385
2016-05-04T08:00:00Z,0.319929531417311,0.45365629654928,0.312292502812603
2016-05-04T09:00:00Z,0.386806528772172,0.533849957444079,0.37041634403009
2016-05-04T10:00:00Z,0.416666089081648,0.580343240405549,0.405389163745697
2016-05-04T11:00:00Z,0.416872970015428,0.607358395859734,0.419920124050069
2016-05-04T12:00:00Z,0.420274163817276,0.623049549213152,0.411053775389774
2016-05-04T13:00:00Z,0.379034625353345,0.619945601734669,0.38322329209496
2016-05-04T14:00:00Z,0.312747225936452,0.610649582311006,0.335689811777269
2016-05-04T15:00:00Z,0.248490465943377,0.578341629414752,0.262296147867052
2016-05-04T16:00:00Z,0.166483932550609,0.489416303183286,0.178065835594252
2016-05-04T17:00:00Z,0.09151949382134,0.279044087165002,0.101716722130603
2016-05-04T18:00:00Z,0.023589006840589,0.059600011056677,0.045563180615403
2016-05-04T19:00:00Z,0,0.001764265814023,0.008866348660295
2016-05-04T20:00:00Z,0,0,0
2016-05-04T21:00:00Z,0,0,0
2016-05-04T22:00:00Z,0,0,0
2016-05-04T23:00:00Z,0,0,0
2016-05-05T00:00:00Z,0,0,0
2016-05-05T01:00:00Z,0,0,0
2016-05-05T02:00:00Z,0,0,0.003940599404575
2016-05-05T03:00:00Z,0,0,0.010836648362583
2016-05-05T04:00:00Z,0.001658609995544,0,0.03053964538546
2016-05-05T05:00:00Z,0.036698082098407,0.003470513918168,0.075610251075291
2016-05-05T06:00:00Z,0.092753145441223,0.060559940438297,0.149742777373866
2016-05-05T07:00:00Z,0.15997621668285,0.251469851961082,0.22215129143294
2016-05-05T08:00:00Z,0.221196432785648,0.461148492629458,0.296037530268729
2016-05-05T09:00:00Z,0.273771417837721,0.556672014775251,0.351944784321143
2016-05-05T10:00:00Z,0.304937407069737,0.602171085162899,0.392828503143613
2016-05-05T11:00:00Z,0.316316876292006,0.627477355344309,0.410807487926988
2016-05-05T12:00:00Z,0.338774017949995,0.625248947851261,0.42410701091743
2016-05-05T13:00:00Z,0.299079343137944,0.617733017253406,0.406374313596841
2016-05-05T14:00:00Z,0.242376663587908,0.598732217268301,0.360564845518651
2016-05-05T15:00:00Z,0.188585585076383,0.552792739719306,0.292343218326939
2016-05-05T16:00:00Z,0.127956493708113,0.456414774937124,0.209836918293641
2016-05-05T17:00:00Z,0.066138791218458,0.262263783167054,0.124128881244126
2016-05-05T18:00:00Z,0.020435154081341,0.057332046034166,0.064281027787137
2016-05-05T19:00:00Z,0,0.001856566716102,0.018225272246161
2016-05-05T20:00:00Z,0,0,0
2016-05-05T21:00:00Z,0,0,0
2016-05-05T22:00:00Z,0,0,0
2016-05-05T23:00:00Z,0,0,0
2016-05-06T00:00:00Z,0,0,0
2016-05-06T01:00:00Z,0,0,0.000246287462786
2016-05-06T02:00:00Z,0,0,0.004433174330147
2016-05-06T03:00:00Z,0,0,0.015516110155516
2016-05-06T04:00:00Z,0.001459617510654,0,0.041868868673614
2016-05-06T05:00:00Z,0.044061312971538,0.004090248546412,0.095313248098168
2016-05-06T06:00:00Z,0.115750009682912,0.072806951559855,0.177326973205894
2016-05-06T07:00:00Z,0.186852416515529,0.266960580498556,0.264759022494911
2016-05-06T08:00:00Z,0.253407005330292,0.483197859551797,0.34480244790035
2016-05-06T09:00:00Z,0.314800258376473,0.583579046315573,0.391104490904111
2016-05-06T10:00:00Z,0.360501096386565,0.620960911657537,0.39726167747376
2016-05-06T11:00:00Z,0.386953355707955,0.63906243713953,0.387656466425108
2016-05-06T12:00:00Z,0.40197728831718,0.6387776229274,0.357116821039648
2016-05-06T13:00:00Z,0.377275755717076,0.635747516170581,0.300963279524448
2016-05-06T14:00:00Z,0.343472225428936,0.621403955987516,0.228062190539803
2016-05-06T15:00:00Z,0.285995714489447,0.580111169566036,0.161564575587592
2016-05-06T16:00:00Z,0.199317947023618,0.496868941734001,0.104179596758463
2016-05-06T17:00:00Z,0.107013170838631,0.288701398691089,0.057631266291916
2016-05-06T18:00:00Z,0.033536849822456,0.063555764002916,0.028323058220386
2016-05-06T19:00:00Z,0,0.00200952249669,0.006157186569649
2016-05-06T20:00:00Z,0,0,0.000246287462786
2016-05-06T21:00:00Z,0,0,0
2016-05-06T22:00:00Z,0,0,0
2016-05-06T23:00:00Z,0,0,0
2016-05-07T00:00:00Z,0,0,0
2016-05-07T01:00:00Z,0,0,0
2016-05-07T02:00:00Z,0,0,0.003694311941789
2016-05-07T03:00:00Z,0,0,0.01280694806487
2016-05-07T04:00:00Z,0.000770268864147,0,0.032509945087747
2016-05-07T05:00:00Z,0.028136061460162,0.005946815262514,0.073147376447431
2016-05-07T06:00:00Z,0.101939880338299,0.093777716512187,0.145555890506505
2016-05-07T07:00:00Z,0.156078050600963,0.318401191811456,0.199985419782203
2016-05-07T08:00:00Z,0.191966930522961,0.526302380822655,0.245548600397606
2016-05-07T09:00:00Z,0.209872437171699,0.624724151293726,0.267468184585557
2016-05-07T10:00:00Z,0.216781955000637,0.667319699018834,0.276580820708638
2016-05-07T11:00:00Z,0.217586067855181,0.68626248129406,0.27337908369242
2016-05-07T12:00:00Z,0.224323057672922,0.693145491420517,0.298500404896589
2016-05-07T13:00:00Z,0.185732002307124,0.689479827023668,0.262296147867052
2016-05-07T14:00:00Z,0.159256586571252,0.670109823430249,0.21722554217722
2016-05-07T15:00:00Z,0.130234219708438,0.627332311069614,0.169692061859529
2016-05-07T16:00:00Z,0.080667278344203,0.537048842993272,0.12388259378134
2016-05-07T17:00:00Z,0.035751722697758,0.315157474395539,0.076102826000863
2016-05-07T18:00:00Z,0.01547611885686,0.070153959917244,0.038174556731825
2016-05-07T19:00:00Z,0,0.002038531351629,0.006649761495221
2016-05-07T20:00:00Z,0,0,0
2016-05-07T21:00:00Z,0,0,0
2016-05-07T22:00:00Z,0,0,0
2016-05-07T23:00:00Z,0,0,0
2016-05-08T00:00:00Z,0,0,0
2016-05-08T01:00:00Z,0,0,0.000246287462786
2016-05-08T02:00:00Z,0,0,0.00246287462786
2016-05-08T03:00:00Z,0,0,0.008373773734723
2016-05-08T04:00:00Z,0.000114000809758,0,0.023643596427453
2016-05-08T05:00:00Z,0.013825651776298,0.006432054290586,0.057138691366344
2016-05-08T06:00:00Z,0.050048900144775,0.09551297347127,0.1123070830304
2016-05-08T07:00:00Z,0.090779506422285,0.318609528133291,0.16353487528988
2016-05-08T08:00:00Z,0.134945404958132,0.525978009081063,0.203926019186778
2016-05-08T09:00:00Z,0.17350236186744,0.624518452140522,0.231510215018806
2016-05-08T10:00:00Z,0.204341871101868,0.668034371717788,0.253676086669543
2016-05-08T11:00:00Z,0.230376297098207,0.687367454950376,0.269684771750631
2016-05-08T12:00:00Z,0.253456626218468,0.693963013696073,0.293574655640869
2016-05-08T13:00:00Z,0.233170589267748,0.690466128091597,0.265990459808841
2016-05-08T14:00:00Z,0.194215392922567,0.670795487274263,0.232249077407164
2016-05-08T15:00:00Z,0.130611592924669,0.628624523698719,0.195552245452056
2016-05-08T16:00:00Z,0.075385580113532,0.534377391170245,0.142846728415859
2016-05-08T17:00:00Z,0.033512930009695,0.31107513735502,0.084476599735586
2016-05-08T18:00:00Z,0.005906921421689,0.070143411242721,0.040637431359684
2016-05-08T19:00:00Z,0,0.002006885328059,0.009605211048653
2016-05-08T20:00:00Z,0,0,0
2016-05-08T21:00:00Z,0,0,0
2016-05-08T22:00:00Z,0,0,0
